n_splines,fold,test_month,train_end,n_train,n_test,lambda_avg,total_edof,train_ic,test_ic,pred_std_test,y_std_test
5,90,2022-07-29,2022-05-31,34004,422,0.06309573444801932,86.91852260189721,0.06919758843871289,0.011516653291595711,0.010829058424803613,0.06864697910228464
5,91,2022-08-31,2022-06-30,34426,422,0.06309573444801932,86.97596219357959,0.0709003110986391,0.02528181859770941,0.011564719798733893,0.05978079942580781
5,92,2022-09-30,2022-07-29,34848,422,0.06309573444801932,87.02509085431296,0.06994611598138403,0.05392766635078612,0.011688966796301629,0.09380846472447765
5,93,2022-10-31,2022-08-31,35270,422,0.06309573444801932,87.09123292302003,0.06845780804909525,-0.08862851888522177,0.01157686297466467,0.08275254770941005
5,94,2022-11-30,2022-09-30,35692,423,0.06309573444801932,87.14310849780063,0.06591654370418909,-0.13208455085529763,0.012447668503476884,0.05813449482356658
5,95,2022-12-30,2022-10-31,36114,423,0.06309573444801932,87.20569065170112,0.06413626554119174,0.16846141829991743,0.012030915188356745,0.09986209390033975
5,96,2023-01-31,2022-11-30,36537,424,0.25118864315095796,77.84488288849455,0.0629083967771858,0.11032709450558854,0.009421204681915969,0.06210324139312751
5,97,2023-02-28,2022-12-30,36960,424,0.25118864315095796,77.89348919415869,0.06477783478663156,-0.06275330413120614,0.010199748959155298,0.08120800437603543
5,98,2023-03-31,2023-01-31,37384,424,0.25118864315095796,77.97259796927953,0.06570870693952935,-0.066570739592239,0.010607793684918678,0.06258952833387697
5,99,2023-04-28,2023-02-28,37808,424,0.25118864315095796,78.06832875702719,0.065616610634276,0.21497428860740153,0.010638457198397216,0.11497923888213588
5,100,2023-05-31,2023-03-31,38232,425,0.25118864315095796,78.16281132969459,0.06445616009762233,0.11563540217768059,0.008050707984594388,0.06864308542757408
5,101,2023-06-30,2023-04-28,38656,425,0.25118864315095796,78.2011858171636,0.06637426815717327,0.08268546467029252,0.010203032706880177,0.07113039424095086
5,102,2023-07-31,2023-05-31,39081,425,0.06309573444801932,87.23208006788681,0.06590942005247417,0.04135343869986249,0.011126119097955677,0.07159964759325334
5,103,2023-08-31,2023-06-30,39506,426,0.06309573444801932,87.39501108184787,0.06593751831619865,-0.023017107744014942,0.011099023201330084,0.05121413772741013
5,104,2023-09-29,2023-07-31,39931,427,0.06309573444801932,87.46906179714146,0.06570333392769781,-0.2923762252930084,0.009986244644885681,0.07044456693609889
5,105,2023-10-31,2023-08-31,40357,428,0.06309573444801932,87.52983567357157,0.06403860492160326,0.10747322463754758,0.010040954451838639,0.08732481079770593
5,106,2023-11-30,2023-09-29,40784,428,0.25118864315095796,78.46853160039821,0.06316352233523828,0.2307423634255736,0.008072788246112184,0.06879378072252723
5,107,2023-12-29,2023-10-31,41212,428,0.25118864315095796,78.55693344005786,0.06454600721954978,-0.12271262450209308,0.010463813578228403,0.06635549659073173
5,108,2024-01-31,2023-11-30,41640,428,0.25118864315095796,78.65129977051342,0.06666185017375943,0.21308022851371433,0.011298310518056813,0.09798187173928806
5,109,2024-02-29,2023-12-29,42068,428,0.25118864315095796,78.72265837744978,0.06529982046354475,0.07746691697567477,0.00809795024850762,0.06462303177031439
5,110,2024-03-28,2024-01-31,42496,429,0.06309573444801932,87.75332080992155,0.06524927632592549,-0.11884346177206226,0.013310836580471188,0.06382955618066989
5,111,2024-04-30,2024-02-29,42924,432,0.06309573444801932,87.80646114914975,0.06538430911158331,0.03065018502845892,0.012038977833999624,0.07954537187994848
5,112,2024-05-31,2024-03-28,43353,432,0.06309573444801932,87.84279554596358,0.06247684027667462,-0.026102469019622612,0.011053563668283403,0.06383823641007406
5,113,2024-06-28,2024-04-30,43785,432,0.06309573444801932,87.87411763429677,0.06171633618032209,-0.005295585602937589,0.012989790647711042,0.08649338632616647
5,114,2024-07-31,2024-05-31,44217,432,0.06309573444801932,87.91776110197615,0.06127064919530944,-0.08517992477628142,0.012095465714199444,0.07083964570602028
5,115,2024-08-30,2024-06-28,44649,432,0.06309573444801932,87.9577955775303,0.060020004299940484,0.04959956394548586,0.009215702724811939,0.0649354655546734
5,116,2024-09-30,2024-07-31,45081,432,0.06309573444801932,87.87079392234334,0.058896124787791805,-0.09467053741457124,0.008069386601870149,0.08128147077288625
5,117,2024-10-31,2024-08-30,45513,433,0.06309573444801932,87.94495672735992,0.05942030314520302,0.037295478767042915,0.008759356284217349,0.09739116691321777
5,118,2024-11-29,2024-09-30,45945,433,0.06309573444801932,88.01508898745763,0.059200531346118225,-0.010284116188902757,0.00795778315141823,0.06334293661501328
10,61,2020-02-28,2019-12-31,22025,401,63.09573444801931,87.95583759165443,0.08732928909826153,0.00257230154922471,0.007509650166669212,0.1380468352848294
10,62,2020-03-31,2020-01-31,22426,401,63.09573444801931,88.29723806876085,0.09108178299177981,0.14827637930413032,0.009164770069196781,0.1259097009555371
10,63,2020-04-30,2020-02-28,22827,408,15.848931924611138,111.53162971522056,0.08736659567004854,0.11536696031973921,0.012120174125499414,0.0780341223395583
10,64,2020-05-29,2020-03-31,23228,408,15.848931924611138,111.76170538557342,0.08097594169654343,0.2424629046564128,0.00995286856713667,0.07572858125930454
10,65,2020-06-30,2020-04-30,23636,408,15.848931924611138,111.09638461963887,0.08094325955117923,0.035754825818400254,0.013604432126441971,0.08109991997886262
10,66,2020-07-31,2020-05-29,24044,409,15.848931924611138,111.52795321197499,0.08418352750032371,0.09092761886521515,0.014508096493122647,0.08575095144892277
10,67,2020-08-31,2020-06-30,24452,409,15.848931924611138,111.2551102793472,0.08244911469042163,-0.01685235601139321,0.012326585194785682,0.06148384428448436
10,68,2020-09-30,2020-07-31,24861,410,3.9810717055349696,133.92142273508568,0.08316652716865372,-0.012350827182702645,0.012910064330766894,0.07642100147112521
10,69,2020-10-30,2020-08-31,25270,409,15.848931924611138,111.4525018472821,0.08288821938711415,-0.007683297851181696,0.011559714799091679,0.12388175749329457
10,70,2020-11-30,2020-09-30,25680,411,15.848931924611138,111.69065990820343,0.08425991844194657,0.11479614236123081,0.01047748806202689,0.06273179805578864
10,71,2020-12-31,2020-10-30,26089,414,3.9810717055349696,134.50377977458757,0.08315800077264562,0.04930641789690493,0.012729923607787158,0.07649208186401076
10,72,2021-01-29,2020-11-30,26500,416,3.9810717055349696,134.73825354953127,0.08556838624827658,0.03726356580619279,0.012215658881501586,0.10824467573324044
10,73,2021-02-26,2020-12-31,26914,414,3.9810717055349696,134.96487070154916,0.08584376434278534,-0.12927275639900498,0.01475666575085362,0.07300773212261553
10,74,2021-03-31,2021-01-29,27330,414,3.9810717055349696,135.17520142382122,0.08796923882555699,0.0021431137451385657,0.016757558749255216,0.057531975625183314
10,75,2021-04-30,2021-02-26,27744,416,15.848931924611138,113.07676599150787,0.08733821065009441,0.028352434092464653,0.013397195637516667,0.05947685873950152
10,76,2021-05-28,2021-03-31,28158,416,3.9810717055349696,135.62192424301998,0.08502765157325327,0.22023581245802315,0.012432782349903722,0.06996375159730672
10,77,2021-06-30,2021-04-30,28574,416,3.9810717055349696,135.8136409194879,0.08410437036687729,-0.08513414536980003,0.014078851793411444,0.06686825274628774
10,78,2021-07-30,2021-05-28,28990,417,15.848931924611138,113.699844266517,0.08916422548552166,-0.049001871047031076,0.012692075013461247,0.06116701436138577
10,79,2021-08-31,2021-06-30,29406,417,3.9810717055349696,136.20605351530173,0.0859837086797169,-0.007354442768567475,0.014379597815801348,0.06458218054899671
10,80,2021-09-30,2021-07-30,29823,417,3.9810717055349696,136.32119072042275,0.08396474867631977,0.0992806787038922,0.012745698640540542,0.07844024822952006
10,81,2021-10-29,2021-08-31,30240,418,3.9810717055349696,136.61049750307166,0.08157149872448224,0.08015410316730173,0.011475009712864316,0.0771210916027348
10,82,2021-11-30,2021-09-30,30657,418,3.9810717055349696,136.79605566781072,0.08126227413989524,-0.01897174460345319,0.011920565782055994,0.06962999075328666
10,83,2021-12-31,2021-10-29,31075,418,3.9810717055349696,137.00327579248565,0.08231455185778988,-0.24025314719039054,0.012330988100386379,0.09612003851809021
10,84,2022-01-31,2021-11-30,31493,418,3.9810717055349696,137.17434568386375,0.08114558329798172,-0.03348051097712088,0.011932757046316987,0.07834996039283011
10,85,2022-02-28,2021-12-31,31911,418,3.9810717055349696,137.39078313222984,0.07855845265241895,-0.09474420131174692,0.012293696395937314,0.08122945951841429
10,86,2022-03-31,2022-01-31,32329,418,3.9810717055349696,137.5699122200374,0.07819705653497536,-0.07860436647292851,0.01095275046364436,0.08500547287230889
10,87,2022-04-29,2022-02-28,32747,419,3.9810717055349696,137.68138101913573,0.07592081963296131,-0.12355839377954995,0.012312518635991887,0.085271453715553
10,88,2022-05-31,2022-03-31,33165,420,15.848931924611138,115.78132181237888,0.07650133306749045,-0.06873364806365413,0.012156425761611734,0.07483324485239659
10,89,2022-06-30,2022-04-29,33584,422,15.848931924611138,115.96004843460685,0.07392872872254341,0.040690794781420965,0.012635575706967434,0.08337454085060092
10,90,2022-07-29,2022-05-31,34004,422,0.015848931924611134,195.18348827693586,0.07180754733912059,-0.024668095230512103,0.011839669016214563,0.06864697910228464
10,91,2022-08-31,2022-06-30,34426,422,15.848931924611138,116.40087633515775,0.07135101135883537,0.006337719888286045,0.012356914455370715,0.05978079942580781
10,92,2022-09-30,2022-07-29,34848,422,15.848931924611138,116.58900962148485,0.07060430808353951,0.037404053670666196,0.011980604926852012,0.09380846472447765
10,93,2022-10-31,2022-08-31,35270,422,0.015848931924611134,195.32830142195814,0.06740291565664779,-0.1307105126821929,0.013869650384727575,0.08275254770941005
10,94,2022-11-30,2022-09-30,35692,423,0.015848931924611134,195.41247219138597,0.0672469085175122,-0.12067903240894758,0.020207063789265567,0.05813449482356658
10,95,2022-12-30,2022-10-31,36114,423,0.015848931924611134,195.51092519408783,0.06523029708552296,0.1333144184716631,0.015727790031272344,0.09986209390033975
10,96,2023-01-31,2022-11-30,36537,424,0.015848931924611134,195.51614180950475,0.06312676992544144,0.08189311541726789,0.01341906342893,0.06210324139312751
10,97,2023-02-28,2022-12-30,36960,424,0.015848931924611134,195.5295294996095,0.06588984648218145,-0.07253566093959347,0.015829708655634857,0.08120800437603543
10,98,2023-03-31,2023-01-31,37384,424,0.015848931924611134,195.57862404633752,0.06578146885951656,-0.09059291511910837,0.013914915215768908,0.06258952833387697
10,99,2023-04-28,2023-02-28,37808,424,0.015848931924611134,195.61143104843492,0.0653536146698688,0.1735245073714894,0.013523745027923525,0.11497923888213588
10,100,2023-05-31,2023-03-31,38232,425,0.015848931924611134,195.66377621980268,0.06470712845375083,0.07776338583526848,0.019949638924446414,0.06864308542757408
10,101,2023-06-30,2023-04-28,38656,425,0.015848931924611134,195.67122537069258,0.06753972222854139,0.043527473063862,0.024296943607688238,0.07113039424095086
10,102,2023-07-31,2023-05-31,39081,425,0.015848931924611134,195.10025778690584,0.06773910082985501,-0.024019954047914776,0.014491219176202696,0.07159964759325334
10,103,2023-08-31,2023-06-30,39506,426,0.015848931924611134,195.1770626874839,0.06737552571008705,-0.005992213800835238,0.013885040800715029,0.05121413772741013
10,104,2023-09-29,2023-07-31,39931,427,0.015848931924611134,195.38421982794392,0.06700596650980985,-0.25596331349930534,0.012158575434023414,0.07044456693609889
10,105,2023-10-31,2023-08-31,40357,428,0.015848931924611134,195.4887916035749,0.06705125046205954,0.08189055678213907,0.015511251192750207,0.08732481079770593
10,106,2023-11-30,2023-09-29,40784,428,0.015848931924611134,195.57052193732972,0.0634488598916844,0.21743193758347398,0.00977958425726676,0.06879378072252723
10,107,2023-12-29,2023-10-31,41212,428,0.015848931924611134,195.6364746687238,0.06518029348358374,-0.13054392536954249,0.019142943763538135,0.06635549659073173
10,108,2024-01-31,2023-11-30,41640,428,0.015848931924611134,195.6765383282761,0.06739849995203301,0.1418467060277635,0.024331220694301527,0.09798187173928806
10,109,2024-02-29,2023-12-29,42068,428,0.015848931924611134,195.7020361920809,0.06593518344221584,0.056781450808063426,0.010100996179842904,0.06462303177031439
10,110,2024-03-28,2024-01-31,42496,429,0.0039810717055349725,200.85999873046634,0.06662448024428615,-0.13793767482523434,0.011967851074283914,0.06382955618066989
10,111,2024-04-30,2024-02-29,42924,432,0.015848931924611134,195.71364576453254,0.06810715464327703,0.04519897964195981,0.0124319798921177,0.07954537187994848
10,112,2024-05-31,2024-03-28,43353,432,0.0039810717055349725,200.8817936394945,0.06528064750916865,0.029075561339650283,0.020182285522284227,0.06383823641007406
10,113,2024-06-28,2024-04-30,43785,432,0.0039810717055349725,200.89290519815796,0.06511165259357912,0.0012041510913419838,0.023500816623871323,0.08649338632616647
10,114,2024-07-31,2024-05-31,44217,432,0.015848931924611134,195.79307992918558,0.06525871906775818,-0.058013739304928966,0.022356354428251016,0.07083964570602028
10,115,2024-08-30,2024-06-28,44649,432,0.015848931924611134,195.83214291543635,0.06433006167334193,0.015428167252270785,0.010443251290199101,0.0649354655546734
10,116,2024-09-30,2024-07-31,45081,432,0.015848931924611134,195.7336070068704,0.0634173024264309,-0.06689632363294915,0.009763014556911365,0.08128147077288625
10,117,2024-10-31,2024-08-30,45513,433,0.015848931924611134,195.84813393993818,0.06386864571270497,-0.008157937914530473,0.0107237529552672,0.09739116691321777
10,118,2024-11-29,2024-09-30,45945,433,0.015848931924611134,195.94991986993122,0.06382855960940498,0.03899890468708366,0.010398438691790484,0.06334293661501328
20,61,2020-02-28,2019-12-31,22025,401,1000.0,99.53775313584316,0.09029130349191149,0.021602531582437787,0.007743145188493994,0.1380468352848294
20,62,2020-03-31,2020-01-31,22426,401,1000.0,100.00627189826778,0.09288199736460012,0.13855869228373768,0.009447314083059889,0.1259097009555371
20,63,2020-04-30,2020-02-28,22827,408,1000.0,100.26487946766798,0.08910131957611356,0.12990278705383038,0.01136765135211977,0.0780341223395583
20,64,2020-05-29,2020-03-31,23228,408,0.015848931924611134,399.3281160908772,0.10708859763342285,0.06895793799715612,0.051994903825779995,0.07572858125930454
20,65,2020-06-30,2020-04-30,23636,408,0.0039810717055349725,407.64537696170487,0.10654195853542145,-0.02961973779888922,0.048343508084616446,0.08109991997886262
20,66,2020-07-31,2020-05-29,24044,409,0.0039810717055349725,407.7217716950762,0.10786193704138748,0.07584007459145127,0.12271406975628604,0.08575095144892277
20,67,2020-08-31,2020-06-30,24452,409,0.0039810717055349725,407.96251978909413,0.10581247264053649,-0.034493282244649016,0.118594359889817,0.06148384428448436
