date,fold,IC,n_test,y_pred_list,y_true_list,tickers
2020-02-28,61,-0.05954760842208639,401,"[0.014129771788288689, 0.014488806458710557, 0.010273094034055236, 0.012098245548367265, 0.013923321455192343, 0.012595817238551825, 0.016237838256680546, 0.013749557559536609, 0.014731981681726184, 0.012575662448325914, 0.012256031027459353, 0.014687329466720904, 0.012019851616141783, 0.01191009447041396, 0.014304528477763864, 0.014078231348377207, 0.014565513944562193, 0.015115132326791255, 0.019474631359685055, 0.01165448777619473, 0.015546265157217166, 0.026603770989872925, 0.01390959078168751, 0.01274577038691286, 0.016761035168466193, 0.018053646791022365, 0.017372104432697842, 0.019883673967459402, 0.012675871426932786, 0.014304783399017832, 0.014050456994591986, 0.016072160094175197, 0.023981774299554243, 0.013520160836605677, 0.015499629230885534, 0.01825112155920079, 0.012799805329982645, 0.015435506296472615, 0.016356218987336704, 0.012226812729976931, 0.0137373940960855, 0.013183616536990706, 0.015168168969730486, 0.011197517912789754, 0.017795044882448506, 0.011643833206420472, 0.016166762038545585, 0.012440115300476616, 0.017011950714173368, 0.028210108628231693, 0.01465828962179008, 0.01399816860116466, 0.01643269876190911, 0.01595610225793526, 0.014879699003255977, 0.01382820618095824, 0.013163480135819994, 0.018607566858597747, 0.013036601699784123, 0.014097963661219333, 0.013730944781439007, 0.017681901195504272, 0.015908454003542075, 0.014700985191185654, 0.015367433134958199, 0.014234224775025586, 0.016437028273467394, 0.012041520331615221, 0.012006799071094035, 0.022303296637220558, 0.013788580800833521, 0.01468371906040283, 0.014237377119802105, 0.012646340827199346, 0.01045475737140028, 0.017753135492006047, 0.014723683054357681, 0.012283153359242951, 0.015803562093530888, 0.015857485709225693, 0.013464259359832307, 0.013839239131782043, 0.012257413504014113, 0.012769129326857106, 0.012849414574475698, 0.01586456196043855, 0.014975355077257946, 0.014705286369005678, 0.026962280385441587, 0.013506681924955806, 0.013439073193713484, 0.012510610367033315, 0.015139379763223972, 0.012884386503534845, 0.018808409781376, 0.03210937766782929, 0.017235184443103367, 0.010187834001430631, 0.010893645867110854, 0.015013352549162475, 0.015738078896403412, 0.025280566160076567, 0.010532301631914818, 0.021436244698017227, 0.017413873902437548, 0.014849541820817297, 0.013015077293307756, 0.015897553137544724, 0.012419431692231758, 0.013367786322014609, 0.01677233446224389, 0.014977879225559758, 0.014523646372942014, 0.019021974380697394, 0.01597830977836793, 0.01182939672960412, 0.00956284871391363, 0.013454578200633215, 0.015812337570240174, 0.01818856449685304, 0.015412965613789836, 0.015904760255963064, 0.011395650385662138, 0.012580991855904614, 0.011765745579586514, 0.015201217566212137, 0.01403078599505622, 0.022258688967036307, 0.01359314055899165, 0.0156276215842747, 0.017574310053951284, 0.012019711730258672, 0.011766126966975328, 0.011302281343113351, 0.01434381443481777, 0.016251267308001145, 0.01184445802455262, 0.014773220143076806, 0.017665819510303972, 0.013676109721664581, 0.02005584224671917, 0.018665773693194596, 0.012785033164133014, 0.017784062395741877, 0.014164453717440762, 0.011320962320386686, 0.017391444777431056, 0.017765306844925038, 0.01142052949574567, 0.014688022512960005, 0.017224318136477026, 0.02512269527698694, 0.017454413071314984, 0.021533725515397215, 0.01682605185085615, 0.013905829297267268, 0.01361553717596773, 0.010272265346795898, 0.015781596439624734, 0.011458057091934834, 0.013607098052947913, 0.013641798656839843, 0.01424303432633941, 0.01285854876915208, 0.019362261684345558, 0.01692619123767028, 0.015465894321058743, 0.012874747303949692, 0.01317689582143486, 0.01848667281524407, 0.016972679846423724, 0.016372437218576154, 0.013966347760993994, 0.012629266143289006, 0.012947589604191739, 0.011203774890649634, 0.01712814259069142, 0.01268005862197829, 0.01828055062325224, 0.01274893925989134, 0.01475341316999103, 0.01313649368902194, 0.01471674965638806, 0.017210160870602904, 0.015803289441497077, 0.016172404397167675, 0.01419307238544467, 0.02425842772049564, 0.012932276935543394, 0.013126402371810005, 0.018645346914774725, 0.015258964375703461, 0.015744355402871495, 0.01721539726301847, 0.015161742209143483, 0.014472457781820073, 0.01255875079211979, 0.011600367751924457, 0.014903420366284649, 0.01651202142809543, 0.013562637685221448, 0.015995390002045484, 0.015985012653126237, 0.020428559595499947, 0.01411388517925015, 0.012161822416541712, 0.013217189495110719, 0.015094982941218263, 0.015756557122159374, 0.015573079934728874, 0.01657553861325577, 0.01584251325702515, 0.01287301564357166, 0.010973831449406205, 0.011564890607913086, 0.014220189321650676, 0.0015589859017670817, 0.013708876580617339, 0.015111486080087774, 0.011096652581926237, 0.013790450195040875, 0.014912743932481608, 0.01309440335312125, 0.014304553946836891, 0.013564104002061695, 0.013465841252424563, 0.016061076805470996, 0.017771624130132953, 0.013934030743281907, 0.013460451751913936, 0.015605046974965333, 0.015428757177871049, 0.014743341992707252, 0.013877236575641771, 0.016863790279855045, 0.01494652956256059, 0.01615651346479367, 0.014721683451861587, 0.013937757085484006, 0.0138239732516979, 0.011770825383973896, 0.011448880157056399, 0.014169634117339116, 0.014301462538215317, 0.014426597166789743, 0.01391923199176116, 0.013912251891115867, 0.01940270375075371, 0.014171478777890757, 0.017010343042798776, 0.02013117872578444, 0.013828855838261725, 0.027473609139114383, 0.013334399509678964, 0.015641717834615744, 0.01390006816142084, 0.013177649012323054, 0.015533882014016207, 0.024150026506364025, 0.013684593518420402, 0.018097082863980266, 0.01522165100425653, 0.01800860963945955, 0.01107800826108444, 0.011467419329472418, 0.01776199730883251, 0.017001528024461168, 0.014833884756540246, 0.014416520884538384, 0.015821912942745688, 0.012822796202076568, 0.01495706964982403, 0.01775411317711369, 0.016178786900344473, 0.016053267753392678, 0.021391441009574907, 0.019408093675348157, 0.021304723826084074, 0.014184490706567382, 0.012710607136378612, 0.014150577267244334, 0.020066925423129524, 0.012379553993629193, 0.015321788521173949, 0.014085450286469608, 0.018014993252772414, 0.01688197330296495, 0.014801582763498635, 0.012553006374482605, 0.018783698146694432, 0.01346121706732864, 0.012349937929905555, 0.011898222828918975, 0.016601492775902366, 0.012569435318615728, 0.014172556324975579, 0.014090131265262781, 0.01595956113619379, 0.014714422335659979, 0.012255146442382556, 0.01300649125474725, 0.013136183452523693, 0.011340656741707918, 0.01989690015107782, 0.014302557697184816, 0.01191267433565455, 0.01189041983586101, 0.013962539512413087, 0.021862363459071776, 0.017537309585690206, 0.013441585047928112, 0.013480503230810676, 0.015290256617944592, 0.01483124490709779, 0.016325879251736036, 0.02002693940048668, 0.01666492465952347, 0.014168473377295121, 0.020108968755833376, 0.012943976887290487, 0.016226149883609372, 0.012496773218713576, 0.012378111678623965, 0.014300924450850176, 0.013810111561942012, 0.012716798094902426, 0.011666506346447197, 0.01474982853594415, 0.016344615308381102, 0.01124477222416213, 0.013954516099693297, 0.010960262436497451, 0.017740069012472402, 0.017404096063953607, 0.015116173874628885, 0.014460367869845583, 0.017575889814163442, 0.014938751565106467, 0.01554583043824885, 0.014977373959828708, 0.012047214675722406, 0.012968501554251421, 0.01333480742831718, 0.017147330956030393, 0.01868584936308332, 0.019046786962332952, 0.015416541733896722, 0.013993146048861574, 0.013515571169879649, 0.013580358421134617, 0.010302288950696691, 0.021162376964016093, 0.011201951878205565, 0.018057775159183765, 0.0164074972979898, 0.013377840069050637, 0.01795106910181813, 0.02696754355251142, 0.012880862135835603, 0.022817833963523083, 0.01627331564856648, 0.013928292845276134, 0.015223443528016987, 0.01355497490969942, 0.016228602917883948, 0.02275715276995673, 0.013625873178993535, 0.01938915901583633, 0.012881448906478682, 0.01412019626118676, 0.011543991866921347, 0.017031552949043183, 0.012575090443237609, 0.01295977583758616, 0.01576860358605798, 0.014721906339030555, 0.012380077161092086, -0.0009276257868744472, 0.019159230400798824, 0.01857407982172039, 0.011715734677306843, 0.015254247492603103, 0.014284385765040326, 0.017794457248910565, 0.02093383126651223, 0.011208377400017108, 0.013013489454765053, 0.010187258636864826, 0.01761032285660212, 0.012420592707405939, 0.01698271915204252, 0.020811156717979215, 0.015146090430453426, 0.013542793495345934, 0.01260528637426669, 0.012958894851593492, 0.015294461512784205, 0.017099436752061773, 0.014263153167556828, 0.01514848101717941, 0.012041641338664909]","[-0.068379, -0.069762, -0.111072, 0.024406, -0.077886, -0.1779, -0.065604, -0.110831, -0.182209, -0.071835, -0.103966, -0.187089, -0.200933, -0.41722, -0.136827, -0.159298, 0.057566, -0.306597, -0.203343, -0.128456, -0.211631, 0.0, -0.160465, 0.01502, -0.274735, 0.035021, 0.04883, -0.043995, -0.673111, -0.084969, -0.202334, -0.195871, -0.094247, -0.038935, -0.11837, -0.105162, -0.033156, -0.221232, -0.180637, -0.45789, -0.248772, -0.027315, -0.23926, -0.030527, -0.220588, 0.025909, -0.15589, -0.20661, -0.347421, -0.461471, -0.041921, -0.056214, -0.086144, -0.15787, -0.127307, -0.153603, -0.336275, 0.099288, -0.070969, -0.066001, -0.328286, -0.001512, -0.183418, -0.262073, -0.406437, -0.076812, -0.031785, -0.115295, -0.031267, 0.035371, -0.184363, -0.017907, 0.086752, -0.143952, -0.126044, -0.154063, -0.105559, -0.02764, 0.120521, -0.328845, -0.428733, -0.150661, -0.363899, 0.014192, 0.02305, -0.188921, -0.188725, -0.155047, -0.066398, -0.015527, -0.120403, -0.186657, -0.350604, -0.237321, -0.13125, -0.335545, 0.002535, -0.223698, -0.076618, -0.38153, -0.205128, -0.203101, -0.112219, -0.228999, -0.022491, 0.004724, -0.242881, -0.361742, -0.04143, -0.178921, -0.115139, -0.182986, -0.276417, -0.043039, -0.441436, -0.140481, -0.117993, -0.020098, -0.568965, -0.024384, -0.011838, -0.132217, -0.133832, -0.010403, -0.156294, -0.175063, -0.132135, -0.202808, -0.256746, -0.432185, -0.16819, 0.037224, -0.088856, -0.196219, -0.149885, -0.079184, -0.146138, -0.052542, -0.425979, -0.306035, -0.571371, -0.086791, -0.322289, -0.019963, -0.136431, -0.100157, -0.111046, -0.181741, -0.126897, -0.131401, -0.380328, -0.13181, -0.223813, -0.212148, -0.00872, -0.201995, -0.171457, -0.18391, -0.269301, 0.087659, 0.076939, -0.223289, -0.139145, -0.306229, -0.095349, -0.132388, -0.219165, -0.214954, -0.230014, -0.104634, -0.585495, -0.073786, -0.318663, -0.292575, -0.136017, -0.294494, -0.113463, -0.297942, -0.255093, -0.175002, -0.231431, -0.156508, 0.121154, -0.170988, -0.079797, -0.138847, -0.01575, -0.155186, -0.147676, -0.091571, -0.04821, -0.066824, -0.141509, -0.028909, -0.025216, -0.134851, -0.157738, -0.226755, -0.072571, -0.230466, -0.146561, -0.141542, -0.043654, -0.233073, 0.023066, -0.024911, -0.224615, -0.354434, -0.116927, 0.014937, -0.179371, -0.064862, -0.017151, -0.273865, -0.165078, 0.070743, -0.236686, -0.103848, -0.366921, -0.280608, -0.084762, -0.199755, 0.099818, -0.083597, -0.073484, -0.192549, -0.178169, -0.128145, -0.225157, -0.258103, -0.342847, -0.251934, -0.167752, -0.396694, -0.163359, -0.148427, -0.252563, -0.03289, -0.11886, -0.046117, -0.28441, -0.513436, -0.034065, -0.168329, -0.085299, -0.098542, -0.021303, 0.121154, -0.361715, -0.501898, 0.058749, 0.012931, 0.121154, -0.244948, -0.021933, -0.026542, -0.193868, -0.263214, 0.016, -0.015947, -0.199772, -0.069527, -0.070406, -0.04803, 0.017701, 0.017533, -0.07587, -0.07429, -0.079948, -0.121163, -0.179163, -0.199342, -0.107663, -0.132179, -0.119166, -0.023957, -0.299432, -0.248447, 0.017131, -0.673111, -0.198181, -0.333333, -0.022847, -0.183527, -0.622175, -0.111905, -0.2853, -0.18792, -0.086248, -0.42, -0.115182, -0.083125, -0.023339, -0.293985, -0.028526, 0.009295, -0.297884, -0.441791, -0.033105, -0.09454, -0.242722, -0.15309, -0.127862, -0.064657, -0.199617, -0.163779, -0.308946, -0.283329, -0.189808, -0.167847, -0.113436, -0.128097, 0.098342, -0.325074, -0.239866, -0.360084, -0.073415, -0.177602, -0.034722, -0.113421, -0.197876, -0.163915, -0.1618, -0.174969, -0.11075, 0.077775, -0.161544, -0.248221, -0.066266, -0.103048, -0.078448, -0.184182, -0.144198, -0.210248, -0.168349, -0.299304, -0.107806, -0.447079, -0.123432, -0.315379, -0.172345, -0.202177, -0.425987, -0.11873, 0.003865, -0.078114, -0.331599, -0.097379, -0.200502, -0.024003, -0.069432, -0.433369, -0.673111, -0.193769, -0.164901, -0.163926, -0.044741, -0.215557, -0.146838, -0.328111, 0.103554, -0.124496, -0.342611, -0.053582, -0.487742, -0.175672, -0.199289, -0.316582, -0.01765, -0.117452, 0.032379, -0.223279, -0.249139, -0.113556, -0.315321, -0.101364, -0.099671, -0.050909, 0.062135, -0.163026, -0.007939, -0.299418, -0.065883, -0.248369, -0.2509, -0.045489, -0.29743, -0.159778, -0.23622, 0.060178, -0.221329, -0.318481, 0.011225, -0.442582, -0.025514, -0.261858, -0.157874, -0.232157, -0.255821, -0.129734, -0.11664]","['A', 'AAPL', 'ABBV', 'ABT', 'ADBE', 'ADI', 'ADM', 'ADP', 'ADSK', 'AEE', 'AEP', 'AES', 'AFL', 'AIG', 'AIZ', 'AJG', 'AKAM', 'ALB', 'ALGN', 'ALL', 'AMAT', 'AMD', 'AME', 'AMGN', 'AMP', 'AMZN', 'ANET', 'AOS', 'APA', 'APD', 'APH', 'APO', 'ARES', 'ATO', 'AVGO', 'AVY', 'AWK', 'AXP', 'AZO', 'BA', 'BAC', 'BAX', 'BBY', 'BDX', 'BEN', 'BIIB', 'BK', 'BKNG', 'BKR', 'BLDR', 'BLK', 'BMY', 'BR', 'BRO', 'BSX', 'BX', 'C', 'CAG', 'CAH', 'CAT', 'CBRE', 'CDNS', 'CDW', 'CF', 'CFG', 'CHD', 'CHRW', 'CHTR', 'CI', 'CIEN', 'CINF', 'CL', 'CLX', 'CMCSA', 'CME', 'CMG', 'CMI', 'CMS', 'CNC', 'CNP', 'COF', 'COO', 'COP', 'COST', 'CPB', 'CPRT', 'CRL', 'CRM', 'CRWD', 'CSCO', 'CSGP', 'CSX', 'CTAS', 'CTSH', 'CTVA', 'CVNA', 'CVS', 'CVX', 'D', 'DAL', 'DD', 'DDOG', 'DE', 'DECK', 'DELL', 'DG', 'DGX', 'DHI', 'DHR', 'DIS', 'DLTR', 'DOV', 'DOW', 'DPZ', 'DRI', 'DTE', 'DUK', 'DVA', 'DVN', 'DXCM', 'EA', 'EBAY', 'ECL', 'ED', 'EFX', 'EIX', 'EL', 'EME', 'EMR', 'EOG', 'EPAM', 'ERIE', 'ES', 'ETR', 'EVRG', 'EW', 'EXC', 'EXPD', 'EXPE', 'F', 'FANG', 'FAST', 'FCX', 'FDS', 'FDX', 'FE', 'FFIV', 'FICO', 'FIS', 'FISV', 'FITB', 'FIX', 'FOXA', 'FSLR', 'FTNT', 'FTV', 'GD', 'GDDY', 'GE', 'GILD', 'GIS', 'GL', 'GLW', 'GM', 'GNRC', 'GOOGL', 'GPC', 'GPN', 'GS', 'GWW', 'HAL', 'HAS', 'HBAN', 'HCA', 'HD', 'HIG', 'HII', 'HLT', 'HOLX', 'HON', 'HPE', 'HPQ', 'HRL', 'HSIC', 'HSY', 'HUBB', 'HUM', 'IBKR', 'IBM', 'ICE', 'IDXX', 'IEX', 'IFF', 'INCY', 'INTC', 'INTU', 'IP', 'IQV', 'ISRG', 'IT', 'ITW', 'J', 'JBHT', 'JBL', 'JKHY', 'JNJ', 'JPM', 'KEY', 'KEYS', 'KHC', 'KKR', 'KLAC', 'KMB', 'KMI', 'KO', 'KR', 'L', 'LDOS', 'LEN', 'LH', 'LHX', 'LII', 'LLY', 'LMT', 'LNT', 'LOW', 'LRCX', 'LULU', 'LUV', 'LVS', 'LW', 'LYV', 'MA', 'MAR', 'MAS', 'MCD', 'MCHP', 'MCK', 'MCO', 'MDLZ', 'MET', 'MGM', 'MKC', 'MLM', 'MMM', 'MNST', 'MO', 'MOH', 'MOS', 'MPC', 'MPWR', 'MRK', 'MRNA', 'MS', 'MSCI', 'MSFT', 'MSI', 'MTB', 'MTCH', 'MTD', 'MU', 'NDAQ', 'NDSN', 'NEE', 'NEM', 'NFLX', 'NI', 'NKE', 'NOC', 'NOW', 'NRG', 'NSC', 'NTAP', 'NTRS', 'NUE', 'NVDA', 'NVR', 'NWSA', 'ODFL', 'OKE', 'OMC', 'ON', 'ORCL', 'ORLY', 'OXY', 'PANW', 'PAYC', 'PAYX', 'PCAR', 'PCG', 'PEG', 'PEP', 'PFE', 'PFG', 'PG', 'PGR', 'PH', 'PHM', 'PKG', 'PM', 'PNC', 'PNW', 'PODD', 'POOL', 'PPG', 'PPL', 'PRU', 'PSX', 'PTC', 'PWR', 'PYPL', 'QCOM', 'REGN', 'RF', 'RJF', 'RL', 'RMD', 'ROK', 'ROL', 'ROP', 'ROST', 'RSG', 'SBUX', 'SCHW', 'SHW', 'SJM', 'SMCI', 'SNA', 'SNPS', 'SO', 'SPGI', 'SRE', 'STLD', 'STT', 'STZ', 'SWK', 'SWKS', 'SYF', 'SYK', 'SYY', 'T', 'TAP', 'TDG', 'TDY', 'TECH', 'TER', 'TFC', 'TGT', 'TJX', 'TMO', 'TMUS', 'TPR', 'TRGP', 'TRMB', 'TROW', 'TRV', 'TSCO', 'TSLA', 'TSN', 'TTD', 'TTWO', 'TXN', 'TXT', 'TYL', 'UAL', 'UBER', 'UHS', 'ULTA', 'UNH', 'UNP', 'UPS', 'URI', 'USB', 'V', 'VLO', 'VMC', 'VRSK', 'VRSN', 'VRTX', 'VST', 'VZ', 'WAB', 'WAT', 'WDAY', 'WDC', 'WEC', 'WFC', 'WM', 'WMB', 'WMT', 'WRB', 'WSM', 'WST', 'WYNN', 'XEL', 'XOM', 'XYL', 'YUM', 'ZBH', 'ZBRA', 'ZTS']"
