date,alpha,EarningsYield_zscore,GrossProfitability_zscore,AssetGrowth_zscore,Accruals_zscore,Momentum12_1_zscore,NetDebtEBITDA_zscore,SUE_zscore,AnalystRevision_zscore,AnalystDispersion_zscore,RevisionBreadth_zscore,Beta_zscore,IVOL_zscore,ShortInterestRatio_zscore,InstOwnershipChg_zscore
2022-05-31,10000.0,-0.0002223533233253265,0.0008697282627970767,-0.0005646784505852635,0.00012953490329360373,0.0003147761518648279,-0.00027324164883726085,-0.0003570917360707027,0.0005716432474658078,-0.00031719780509028824,0.0005802223260344562,0.0013319826716261683,0.0019353353473746096,0.0008588525933077538,-0.00039997077901735055
2022-06-30,10000.0,-0.0001762803451209502,0.0006649322610589298,-0.000675281196132127,9.010512422554465e-05,0.00045311571411180027,-0.0002661722859168241,-0.0003410029153895021,0.0005998484569331022,-0.0004715488380929841,0.0005697507372181778,0.0012036559598747442,0.0020560617896562736,0.0008804930414359848,-0.00040058662324823295
2022-07-29,10000.0,-0.00032073364473329336,0.0007659515790986897,-0.0007503270201270457,9.235534667421771e-05,0.00043952245439190575,-0.00022240640219776126,-0.00025436606167752426,0.0005179108927965503,-0.0005442706713557721,0.0004307899156596419,0.0009354330267062218,0.0018789533963004452,0.0008053055928105448,-0.00036148559495199504
2022-08-31,10000.0,-0.00029870030194153384,0.0008957545989437017,-0.0006031241555625784,0.00017784110242210333,0.000306233131872275,-0.0002929463897910753,-0.0002310957083616608,0.0005156258324594568,-0.000477158516903047,0.0004147006320380527,0.0013358160300552414,0.0018978462169738533,0.000906713183637289,-0.00035286079028411704
2022-09-30,10000.0,-0.0002867648306825037,0.0007086879488924571,-0.0006926582567899104,0.000176031516045974,0.00046650283252755795,-0.0003280190334180777,-0.0002482368250165241,0.0005387912843478994,-0.00035849567578619666,0.00045300086553672,0.001204955724266662,0.0020481185167474003,0.000900643655000233,-0.00035358426907864906
2022-10-31,10000.0,-0.0003434302266334515,0.0007189861039021067,-0.0007313363917868118,0.0001513748774999532,0.0005210452882578947,-0.0003607133447410352,-0.00019058266887202313,0.0005175244441077921,-0.00034414414611246816,0.00048054441724043774,0.001129580307353792,0.0019830945602686894,0.0007992629941227906,-0.00032248854131701336
2022-11-30,10000.0,-0.00020372165482057187,0.0006008245826952926,-0.0008025227448874223,9.769384411625292e-05,0.0007773220320550686,-0.0003541960095736949,-0.00019920337786707312,0.0005651185863182923,-0.0003703760473065668,0.00044837100318273417,0.0009894918261764876,0.0019489315728982762,0.0006685963276857548,-0.00032394987894353316
2022-12-30,10000.0,-0.00016060471513354375,0.0007201482335225574,-0.0009270820333623451,0.00021051304653473658,0.0007218765122479195,-0.00035036619845845997,-0.00020236692303019207,0.0005709449387700482,-0.00044961728938828723,0.0003744278518439585,0.0010227854811232285,0.0018943155920535157,0.0005295468539428921,-0.0002640332503269014
2023-01-31,10000.0,-0.00019308607165403972,0.0006980159933306127,-0.0010318808707980324,0.0002527538651369011,0.0008108808994054638,-0.00030616285508795743,-0.00017738417268661042,0.0005849351031509986,-0.00047094474273800673,0.00035572756115343044,0.0008137213330387793,0.0018290678478975297,0.00039608027423489704,-0.00020062927484477334
2023-02-28,10000.0,-9.89999945695487e-05,0.000773778316939043,-0.000870137410088316,0.000282881065332071,0.00035589196949148107,-0.0004526140258642742,-0.00014699267936927135,0.0004899247192193187,-0.0005021608101993824,0.0003484223225733851,0.0013299853114643117,0.0020952438650474817,0.00027104166904973713,-0.00019429646024220123
2023-03-31,10000.0,-0.00010007216638304486,0.0007760906930195903,-0.0008404212402737627,0.00025734417821080463,0.0003278389990992278,-0.00046903340382666833,-0.00014315283066364493,0.0005473165826659106,-0.000546905545953384,0.0003514078300492694,0.001427735411427351,0.0020625373713196297,0.00026190712480928,-0.00019303203057473056
2023-04-28,10000.0,-0.0002478685066681479,0.0010750729830449374,-0.0007950266014840871,0.0002788796444664935,0.0002681722775055344,-0.0003500018250277784,-0.00018522621866338067,0.0004893843171763335,-0.0004973727966577052,0.0003999081534187241,0.0014890421994597533,0.0020706458183843046,0.00020988827971818986,-0.00018837257533309593
2023-05-31,10000.0,-0.0002514628800123852,0.0010766693332823153,-0.0008272951812725724,0.0002866616868964617,0.00030379703057248976,-0.00031687528588266763,-0.00019210791090367815,0.00047617164915393536,-0.0005057008290553391,0.0003296699089248719,0.0013173556388528867,0.0019840176679060866,6.424524286408323e-05,-0.0001871893005785248
2023-06-30,10000.0,-0.00038955105789325635,0.0011756243837458308,-0.0007081194327593482,0.000408941386764268,0.000255666830429241,-0.00037118770310492734,-0.00018904199773388917,0.0004964435688273659,-0.00059273006938123,0.00039737340442612434,0.001696964522428946,0.0022743775775582163,-5.8589307351116635e-05,-0.00018087162059275282
2023-07-31,10000.0,-0.00034358554780422243,0.0012039488879504636,-0.0007047351635234998,0.00045388897029871036,0.00024250681746824576,-0.0003363191203465947,-0.00017881265965889167,0.000534814413880976,-0.0005796259747122673,0.000488389596928044,0.0019081169870124657,0.002205991327078886,7.361284490617775e-05,-0.00012451263531930396
2023-08-31,10000.0,-0.0002670605728402688,0.0011224332305203146,-0.0006960527426797396,0.00039757499710752284,0.00018948435708105802,-0.00032034364712092077,-0.00014248874844545326,0.00048705681696201256,-0.0005567103579376657,0.0004689224734158677,0.00210696991255402,0.0023444789415739036,0.0001433329871990886,-0.00018959688704636346
2023-09-29,10000.0,-0.0002662975827297067,0.001163198006833238,-0.000672326840550492,0.00039167069214961664,0.00019198180634670594,-0.0003211525833433776,-0.00012598577609177356,0.0004840705333608218,-0.0005372629213993088,0.00047045126917931977,0.002039929801423561,0.0023124178217550934,0.00010732970404844376,-0.00024731044755739044
2023-10-31,10000.0,-0.0001761080367969079,0.0010968021293040454,-0.0006438390761333249,0.00028655404803783554,0.00017361970395668943,-0.0003878003282877956,-7.344671917261056e-05,0.0004555524670196704,-0.0005316336886181382,0.0005138428410847715,0.0019282738022484336,0.00226521000140352,8.806012118750825e-05,-0.00024519490067161786
2023-11-30,10000.0,-0.00015984707445319276,0.0010291066616752592,-0.0006373272539146554,0.00021511497565802857,0.0001588300789557071,-0.0004313969367883808,-8.223539785869442e-05,0.0004106583121363954,-0.0005449742553001924,0.0005280564370500572,0.0016575613638043051,0.002164441570261051,0.00014613796146122768,-0.00024933193665501103
2023-12-29,10000.0,-0.0002195503119142176,0.001041818486946295,-0.0005418056113335135,0.00020116563350300762,0.0002467832148727127,-0.00040133555608740085,-5.252721308039014e-05,0.0004069242685218084,-0.0005361638010582994,0.000440902691626536,0.0019430833226865894,0.002157377704930983,0.00014831710547222104,-0.00024782049850443434
2024-01-31,10000.0,-0.00027502625185247626,0.0010768392258859501,-0.0005204686856585014,0.00036357029171330603,0.00020930206617954917,-0.0003822844590683956,-1.7931853097083559e-06,0.0003845303424537078,-0.0004524550868256231,0.00034246557729920326,0.0022292935723868404,0.0021329187952672077,0.00024337010662788352,-0.00025095624018275816
2024-02-29,10000.0,-0.00024691203297636514,0.0010602987346958305,-0.0004916486433916387,0.00025905032404534317,0.00030944370220097815,-0.00044943208385371557,-1.1362392754234602e-05,0.0004290488212071033,-0.0005023473263844407,0.0003547448796890042,0.0020401329769039024,0.0020704147919333397,0.0002822358118432827,-0.0002542998075969137
2024-03-28,10000.0,-0.00035436275043463554,0.0011014798983084598,-0.00048274090812028427,0.00035351800390184167,0.0007089757574225687,-0.0004949402765045704,1.70452525981906e-05,0.00047825927294232475,-0.00033987366782223754,0.00034682662558131115,0.0022215768585047624,0.002201608784078104,0.0003340490608954442,-0.00025762255656830023
2024-04-30,10000.0,-0.0002632188906438659,0.0009989002783435711,-0.0005129523598462525,0.00038169603694842484,0.0007312324524892523,-0.0005093296346258487,-2.9756307160496717e-06,0.00045917429026626937,-0.00029231491580047984,0.0003832048966386543,0.0022912389496828585,0.002228432926447992,0.0003139623145196594,-0.00025487976746170043
2024-05-31,10000.0,-0.00024175291468780868,0.0008911237372212976,-0.0005384352615227463,0.0003550409983212559,0.0006552701013619176,-0.0005428461380379323,-3.4740033077005215e-05,0.0004893608865183774,-0.0003175023783808637,0.0003689148628640754,0.002193234371398583,0.002189524158608638,0.00034607929433609413,-0.00025680932110859586
2024-06-28,10000.0,-0.0002802926394980167,0.0008244739768282772,-0.0004944757462511519,0.00045001510662536214,0.000698026274219018,-0.0005632764818498226,-2.524679524263594e-05,0.0005116373598379102,-0.0003170614638362471,0.00038795143221041295,0.0021995608996401516,0.002227631990248213,0.0003766250163461862,-0.00025858385602111884
2024-07-31,10000.0,-0.0003219792631346525,0.0009301742486764043,-0.0004691209400798398,0.000413301672341127,0.0007893166216875656,-0.000599246934206446,3.072742956049472e-05,0.00044576519259506895,-0.00028955536220898914,0.0003980550722267709,0.002158784543159668,0.0022588157213195236,0.00024984637713404726,-0.00025110502344715123
2024-08-30,10000.0,-0.00029991151005932554,0.0007905828771793194,-0.0004911445783816164,0.0004373687759178847,0.0007163800529342496,-0.0005640186717791894,4.9013204663125836e-05,0.00041410851005465997,-0.0003460058368222438,0.00029044639915924513,0.0022491080519899194,0.0021186657543736556,0.00028594678498902574,-0.0002511996209720952
2024-09-30,10000.0,-0.00033084448060824846,0.0007746751407893025,-0.0004355252571619388,0.00039351254320174855,0.0007302059410365588,-0.0007144748880973262,5.7063789518133114e-05,0.00041365298881324377,-0.00028843865957120475,0.0003331375675601911,0.0020847035886847574,0.002077131215212499,0.0001851425073985754,-0.0002474413349451796
2024-10-31,10000.0,-0.00032491166245953915,0.0008021740326862434,-0.00043905891682428553,0.0004147693068302082,0.0007910425397381818,-0.0006938180768478178,4.868540201589033e-05,0.000406748632781182,-0.000269307748589657,0.0003345504301804009,0.0021854813789818303,0.0020907114511259377,0.00016642049858143574,-0.0002449670842762097
2024-11-29,10000.0,-0.00022422670117761963,0.0006962063817041106,-0.0004486724028357637,0.0003666798053412451,0.0009170515219672712,-0.0007436411690028811,5.203662437570904e-05,0.00037887930998312217,-0.00020702032188243637,0.0003346410858213173,0.0021766085070156664,0.0020652504073806043,0.0001519227504749951,-0.0001456801562358758
