================================================================================
RUNG 3A GAM FINE-TUNE — n_splines fine-grained sweep [4, 6, 7, 8, 9]
Coarse sweep: n=5 Sharpe=0.79 >> n=10 Sharpe=0.55
Goal: find true peak between n=3 and n=10
================================================================================
Loading panel: data/master_panel_v2.parquet
  46,811 rows, 119 months, 442 tickers, 27 features

================================================================================
n_splines = 4
================================================================================
  [gam_ns6] fold  45/58 | 2023-10 | n_train=40,357 | n_test= 428 | IC=+0.0670 | elapsed=637.1s
  [gam_ns6] fold  46/58 | 2023-11 | n_train=40,784 | n_test= 428 | IC=+0.2492 | elapsed=654.7s
  [gam_ns6] fold  47/58 | 2023-12 | n_train=41,212 | n_test= 428 | IC=-0.1368 | elapsed=672.7s
  [gam_ns6] fold  48/58 | 2024-01 | n_train=41,640 | n_test= 428 | IC=+0.1954 | elapsed=690.5s
  [gam_ns6] fold  49/58 | 2024-02 | n_train=42,068 | n_test= 428 | IC=+0.0603 | elapsed=708.2s
  [gam_ns6] fold  50/58 | 2024-03 | n_train=42,496 | n_test= 429 | IC=-0.1138 | elapsed=726.0s
  [gam_ns6] fold  51/58 | 2024-04 | n_train=42,924 | n_test= 432 | IC=+0.0326 | elapsed=743.9s
  [gam_ns6] fold  52/58 | 2024-05 | n_train=43,353 | n_test= 432 | IC=-0.0164 | elapsed=762.3s
  [gam_ns6] fold  53/58 | 2024-06 | n_train=43,785 | n_test= 432 | IC=-0.0179 | elapsed=780.7s
  [gam_ns6] fold  54/58 | 2024-07 | n_train=44,217 | n_test= 432 | IC=-0.0975 | elapsed=799.8s
  [gam_ns6] fold  55/58 | 2024-08 | n_train=44,649 | n_test= 432 | IC=+0.0596 | elapsed=818.6s
  [gam_ns6] fold  56/58 | 2024-09 | n_train=45,081 | n_test= 432 | IC=-0.1074 | elapsed=837.1s
  [gam_ns6] fold  57/58 | 2024-10 | n_train=45,513 | n_test= 433 | IC=+0.0339 | elapsed=855.4s
  [gam_ns6] fold  58/58 | 2024-11 | n_train=45,945 | n_test= 433 | IC=+0.0011 | elapsed=874.1s

  DONE n_splines=6: IC=+0.0115, IC_IR=0.1009, Sharpe=0.654, Hit=55.2%, elapsed=874.1s

================================================================================
n_splines = 7
================================================================================
  [gam_ns7] fold   1/58 | 2020-02 | n_train=22,025 | n_test= 401 | IC=+0.0362 | elapsed=10.9s
  [gam_ns7] fold   2/58 | 2020-03 | n_train=22,426 | n_test= 401 | IC=+0.0869 | elapsed=22.0s
  [gam_ns7] fold   3/58 | 2020-04 | n_train=22,827 | n_test= 408 | IC=+0.1171 | elapsed=33.4s
  [gam_ns7] fold   4/58 | 2020-05 | n_train=23,228 | n_test= 408 | IC=+0.2286 | elapsed=45.1s
  [gam_ns7] fold   5/58 | 2020-06 | n_train=23,636 | n_test= 408 | IC=+0.0303 | elapsed=56.8s
  [gam_ns7] fold   6/58 | 2020-07 | n_train=24,044 | n_test= 409 | IC=+0.0911 | elapsed=68.9s
  [gam_ns7] fold   7/58 | 2020-08 | n_train=24,452 | n_test= 409 | IC=+0.0118 | elapsed=81.2s
  [gam_ns7] fold   8/58 | 2020-09 | n_train=24,861 | n_test= 410 | IC=-0.0307 | elapsed=93.6s
  [gam_ns7] fold   9/58 | 2020-10 | n_train=25,270 | n_test= 409 | IC=+0.0039 | elapsed=106.2s
  [gam_ns7] fold  10/58 | 2020-11 | n_train=25,680 | n_test= 411 | IC=+0.1121 | elapsed=118.7s
  [gam_ns7] fold  11/58 | 2020-12 | n_train=26,089 | n_test= 414 | IC=+0.0502 | elapsed=131.9s
  [gam_ns7] fold  12/58 | 2021-01 | n_train=26,500 | n_test= 416 | IC=+0.0443 | elapsed=144.9s
  [gam_ns7] fold  13/58 | 2021-02 | n_train=26,914 | n_test= 414 | IC=-0.1472 | elapsed=158.6s
  [gam_ns7] fold  14/58 | 2021-03 | n_train=27,330 | n_test= 414 | IC=+0.0075 | elapsed=171.8s
  [gam_ns7] fold  15/58 | 2021-04 | n_train=27,744 | n_test= 416 | IC=+0.0554 | elapsed=185.8s
  [gam_ns7] fold  16/58 | 2021-05 | n_train=28,158 | n_test= 416 | IC=+0.2319 | elapsed=199.7s
  [gam_ns7] fold  17/58 | 2021-06 | n_train=28,574 | n_test= 416 | IC=-0.1187 | elapsed=214.2s
  [gam_ns7] fold  18/58 | 2021-07 | n_train=28,990 | n_test= 417 | IC=-0.0466 | elapsed=228.9s
  [gam_ns7] fold  19/58 | 2021-08 | n_train=29,406 | n_test= 417 | IC=-0.0245 | elapsed=243.6s
  [gam_ns7] fold  20/58 | 2021-09 | n_train=29,823 | n_test= 417 | IC=+0.0889 | elapsed=258.6s
  [gam_ns7] fold  21/58 | 2021-10 | n_train=30,240 | n_test= 418 | IC=+0.0878 | elapsed=273.7s
  [gam_ns7] fold  22/58 | 2021-11 | n_train=30,657 | n_test= 418 | IC=-0.0159 | elapsed=289.2s
  [gam_ns7] fold  23/58 | 2021-12 | n_train=31,075 | n_test= 418 | IC=-0.2175 | elapsed=304.7s
  [gam_ns7] fold  24/58 | 2022-01 | n_train=31,493 | n_test= 418 | IC=-0.0192 | elapsed=320.5s
  [gam_ns7] fold  25/58 | 2022-02 | n_train=31,911 | n_test= 418 | IC=-0.0979 | elapsed=336.1s
  [gam_ns7] fold  26/58 | 2022-03 | n_train=32,329 | n_test= 418 | IC=-0.0998 | elapsed=352.4s
  [gam_ns7] fold  27/58 | 2022-04 | n_train=32,747 | n_test= 419 | IC=-0.1424 | elapsed=368.5s
  [gam_ns7] fold  28/58 | 2022-05 | n_train=33,165 | n_test= 420 | IC=-0.0610 | elapsed=385.1s
  [gam_ns7] fold  29/58 | 2022-06 | n_train=33,584 | n_test= 422 | IC=-0.0194 | elapsed=401.4s
  [gam_ns7] fold  30/58 | 2022-07 | n_train=34,004 | n_test= 422 | IC=+0.0041 | elapsed=418.0s
  [gam_ns7] fold  31/58 | 2022-08 | n_train=34,426 | n_test= 422 | IC=+0.0260 | elapsed=434.9s
